user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,80,52,15.154597500000001,15.44712246875
True,piano,80,76,15.463875000000002,15.60949315625
False,piano,80,40,15.463875000000002,15.60949315625
True,piano,80,74,15.618513750000002,15.76413190625
False,piano,80,47,15.618513750000002,16.057945531250002
False,piano,80,52,15.618513750000002,16.057945531250002
True,piano,80,71,15.7731525,15.91877065625
True,piano,80,74,15.92779125,16.22031621875
False,piano,80,38,16.082430000000002,16.52186178125
False,piano,80,50,16.082430000000002,16.52186178125
True,piano,80,71,16.237068750000002,16.97031415625
False,piano,80,31,16.546346250000003,16.98577803125
False,piano,80,43,16.546346250000003,16.98577803125
True,piano,80,69,17.0102625,17.15588065625
False,piano,80,31,17.0102625,17.30278746875
False,piano,80,43,17.0102625,17.30278746875
True,piano,80,67,17.16490125,17.310519406250002
True,piano,80,69,17.31954,17.61206496875
False,piano,80,36,17.31954,17.61206496875
True,piano,80,69,17.6288175,17.92134246875
False,piano,80,43,17.6288175,17.92134246875
False,piano,80,48,17.6288175,17.92134246875
True,piano,80,69,17.938095,18.083713156250003
False,piano,80,36,17.938095,18.083713156250003
True,piano,80,67,18.09273375,18.238351906250003
False,piano,80,43,18.09273375,18.53216553125
False,piano,80,48,18.09273375,18.53216553125
True,piano,80,69,18.2473725,18.39299065625
True,piano,80,71,18.40201125,18.694536218750002
False,piano,80,38,18.55665,18.996081781250002
False,piano,80,50,18.55665,18.996081781250002
True,piano,80,67,18.71128875,18.85690690625
True,piano,80,67,18.8659275,19.305359281250002
True,piano,80,79,18.8659275,19.305359281250002
False,piano,80,38,19.02056625,19.459998031250002
False,piano,80,50,19.02056625,19.459998031250002
True,piano,80,66,19.329843750000002,19.769275531250003
True,piano,80,78,19.329843750000002,19.769275531250003
False,piano,80,38,19.484482500000002,19.77700746875
False,piano,80,50,19.484482500000002,19.77700746875
False,piano,64,40,19.793760000000002,20.08628496875
True,piano,64,76,20.103037500000003,20.24865565625
False,piano,64,47,20.103037500000003,20.39556246875
False,piano,64,52,20.103037500000003,20.39556246875
True,piano,64,76,20.257676250000003,20.40329440625
True,piano,64,76,20.412315,20.70483996875
False,piano,64,40,20.412315,20.55793315625
False,piano,64,47,20.56695375,21.00638553125
False,piano,64,52,20.56695375,21.00638553125
True,piano,64,76,20.7215925,21.01411746875
True,piano,64,79,21.03087,21.32339496875
False,piano,64,38,21.03087,21.47030178125
False,piano,64,50,21.03087,21.47030178125
True,piano,64,79,21.3401475,21.485765656250003
True,piano,64,79,21.49478625,21.640404406250003
False,piano,64,31,21.49478625,21.93421803125
False,piano,64,43,21.49478625,21.93421803125
True,piano,64,79,21.649425,21.795043156250003
True,piano,64,79,21.80406375,21.949681906250003
True,piano,64,78,21.9587025,22.54504109375
False,piano,64,31,21.9587025,22.251227468750002
False,piano,64,43,21.9587025,22.251227468750002
False,piano,64,36,22.26798,22.560504968750003
True,piano,64,76,22.5772575,23.016689281250002
False,piano,64,43,22.5772575,22.869782468750003
False,piano,64,48,22.5772575,22.869782468750003
False,piano,64,36,22.886535000000002,23.03215315625
True,piano,64,76,23.041173750000002,23.33369871875
False,piano,64,43,23.041173750000002,23.480605531250003
False,piano,64,48,23.041173750000002,23.480605531250003
True,piano,64,71,23.350451250000003,23.49606940625
True,piano,64,76,23.505090000000003,23.65070815625
False,piano,64,38,23.505090000000003,23.94452178125
False,piano,64,50,23.505090000000003,23.94452178125
True,piano,64,76,23.659728750000003,23.80534690625
True,piano,64,76,23.814367500000003,23.95998565625
True,piano,64,71,23.969006250000003,24.11462440625
False,piano,64,38,23.969006250000003,24.40843803125
False,piano,64,50,23.969006250000003,24.40843803125
True,piano,64,76,24.123645,24.269263156250002
True,piano,64,76,24.27828375,24.423901906250002
True,piano,64,78,24.4329225,25.01926109375
False,piano,64,38,24.4329225,24.72544746875
False,piano,64,50,24.4329225,24.72544746875
False,piano,64,40,24.7422,25.03472496875
True,piano,64,67,25.0514775,25.197095656250003
True,piano,64,76,25.0514775,25.197095656250003
False,piano,64,47,25.0514775,25.344002468750002
False,piano,64,52,25.0514775,25.344002468750002
True,piano,64,67,25.20611625,25.351734406250003
True,piano,64,76,25.20611625,25.351734406250003
True,piano,64,67,25.360755,25.653279968750002
True,piano,64,76,25.360755,25.653279968750002
False,piano,64,40,25.360755,25.506373156250003
False,piano,64,47,25.51539375,25.954825531250002
False,piano,64,52,25.51539375,25.954825531250002
True,piano,64,76,25.6700325,25.81565065625
True,piano,64,76,25.82467125,25.97028940625
True,piano,64,69,25.97931,26.271834968750003
True,piano,64,74,25.97931,26.271834968750003
True,piano,64,79,25.97931,26.271834968750003
False,piano,64,38,25.97931,26.418741781250002
False,piano,64,50,25.97931,26.418741781250002
True,piano,64,79,26.288587500000002,26.43420565625
True,piano,64,71,26.443226250000002,26.58884440625
True,piano,64,79,26.443226250000002,26.58884440625
False,piano,64,31,26.443226250000002,26.882658031250003
False,piano,64,43,26.443226250000002,26.882658031250003
True,piano,64,71,26.597865000000002,26.74348315625
True,piano,64,79,26.597865000000002,26.74348315625
True,piano,64,71,26.752503750000002,26.89812190625
True,piano,64,79,26.752503750000002,26.89812190625
True,piano,64,71,26.907142500000003,27.19966746875
True,piano,64,78,26.907142500000003,27.19966746875
False,piano,64,31,26.907142500000003,27.19966746875
False,piano,64,43,26.907142500000003,27.19966746875
True,piano,64,72,27.216420000000003,27.65585178125
False,piano,64,36,27.216420000000003,27.50894496875
False,piano,64,43,27.525697500000003,27.81822246875
False,piano,64,48,27.525697500000003,27.81822246875
True,piano,64,72,27.680336250000003,28.11976803125
True,piano,64,76,27.680336250000003,28.11976803125
False,piano,64,36,27.834975,27.980593156250002
False,piano,64,43,27.98961375,28.42904553125
False,piano,64,48,27.98961375,28.42904553125
True,piano,64,72,28.1442525,28.43677746875
True,piano,64,78,28.1442525,28.43677746875
True,piano,64,69,28.45353,28.89296178125
True,piano,64,74,28.45353,28.89296178125
True,piano,64,79,28.45353,28.89296178125
False,piano,64,38,28.45353,28.89296178125
False,piano,64,50,28.45353,28.89296178125
True,piano,64,69,28.91744625,29.35687803125
True,piano,64,78,28.91744625,29.35687803125
False,piano,64,38,28.91744625,29.35687803125
False,piano,64,50,28.91744625,29.35687803125
True,piano,64,69,29.3813625,29.673887468750003
True,piano,64,76,29.3813625,29.673887468750003
False,piano,64,38,29.3813625,29.673887468750003
False,piano,64,50,29.3813625,29.673887468750003
False,piano,64,40,29.690640000000002,29.983164968750003
True,piano,64,76,29.999917500000002,30.14553565625
False,piano,64,47,29.999917500000002,30.292442468750004
False,piano,64,52,29.999917500000002,30.292442468750004
True,piano,64,76,30.154556250000002,30.30017440625
True,piano,64,76,30.309195000000003,30.45481315625
False,piano,64,40,30.309195000000003,30.45481315625
True,piano,64,76,30.463833750000003,30.60945190625
False,piano,64,47,30.463833750000003,30.903265531250003
False,piano,64,52,30.463833750000003,30.903265531250003
True,piano,64,76,30.618472500000003,30.91099746875
True,piano,64,83,30.927750000000003,31.07336815625
False,piano,64,38,30.927750000000003,31.36718178125
False,piano,64,50,30.927750000000003,31.36718178125
True,piano,64,83,31.082388750000003,31.228006906250002
True,piano,64,81,31.237027500000003,31.382645656250002
True,piano,64,81,31.39166625,31.537284406250002
False,piano,64,31,31.39166625,31.83109803125
False,piano,64,43,31.39166625,31.83109803125
True,piano,64,79,31.546305,31.83882996875
True,piano,64,76,31.8555825,32.295014281250005
False,piano,64,31,31.8555825,32.14810746875
False,piano,64,43,31.8555825,32.14810746875
False,piano,64,36,32.164860000000004,32.45738496875
True,piano,64,76,32.31949875,32.46511690625
True,piano,64,76,32.474137500000005,32.61975565625
False,piano,64,43,32.474137500000005,32.76666246875
False,piano,64,48,32.474137500000005,32.76666246875
True,piano,64,76,32.62877625,32.77439440625
True,piano,64,76,32.783415000000005,32.92903315625
False,piano,64,36,32.783415000000005,32.92903315625
True,piano,64,76,32.93805375,33.083671906250004
False,piano,64,43,32.93805375,33.37748553125
False,piano,64,48,32.93805375,33.37748553125
True,piano,64,76,33.092692500000005,33.23831065625
True,piano,64,76,33.24733125,33.392949406250004
True,piano,64,81,33.40197,33.54758815625
False,piano,64,38,33.40197,33.84140178125
False,piano,64,50,33.40197,33.84140178125
True,piano,64,83,33.55660875,33.702226906250004
True,piano,64,81,33.7112475,33.85686565625
True,piano,64,81,33.86588625,34.011504406250005
False,piano,64,38,33.86588625,34.30531803125
False,piano,64,50,33.86588625,34.30531803125
True,piano,64,79,34.020525,34.31304996875
True,piano,64,81,34.3298025,34.91614109375
False,piano,64,38,34.3298025,34.62232746875
False,piano,64,50,34.3298025,34.62232746875
False,piano,64,40,34.63908,34.93160496875
True,piano,64,67,34.9483575,35.09397565625
True,piano,64,76,34.9483575,35.09397565625
False,piano,64,47,34.9483575,35.24088246875
False,piano,64,52,34.9483575,35.24088246875
True,piano,64,67,35.102996250000004,35.24861440625
True,piano,64,76,35.102996250000004,35.24861440625
True,piano,64,67,35.257635,35.55015996875
True,piano,64,76,35.257635,35.55015996875
False,piano,64,40,35.257635,35.40325315625
False,piano,64,47,35.412273750000004,35.851705531250005
False,piano,64,52,35.412273750000004,35.851705531250005
True,piano,64,76,35.5669125,35.71253065625
True,piano,64,76,35.721551250000005,35.86716940625
True,piano,64,69,35.87619,36.16871496875
True,piano,64,74,35.87619,36.16871496875
True,piano,64,79,35.87619,36.16871496875
False,piano,64,38,35.87619,36.31562178125
False,piano,64,50,35.87619,36.31562178125
True,piano,64,79,36.1854675,36.33108565625
True,piano,64,71,36.340106250000005,36.48572440625
True,piano,64,79,36.340106250000005,36.48572440625
False,piano,64,31,36.340106250000005,36.77953803125
False,piano,64,43,36.340106250000005,36.77953803125
True,piano,64,71,36.494745,36.640363156250004
True,piano,64,79,36.494745,36.640363156250004
True,piano,64,71,36.649383750000005,36.79500190625
True,piano,64,79,36.649383750000005,36.79500190625
True,piano,64,71,36.8040225,37.09654746875
True,piano,64,78,36.8040225,37.09654746875
False,piano,64,31,36.8040225,37.09654746875
False,piano,64,43,36.8040225,37.09654746875
True,piano,64,72,37.1133,37.55273178125
False,piano,64,36,37.1133,37.405824968750004
False,piano,64,43,37.4225775,37.715102468750004
False,piano,64,48,37.4225775,37.715102468750004
True,piano,64,72,37.57721625,38.01664803125
True,piano,64,76,37.57721625,38.01664803125
False,piano,64,36,37.731855,37.877473156250005
False,piano,64,43,37.88649375,38.32592553125
False,piano,64,48,37.88649375,38.32592553125
True,piano,64,72,38.0411325,38.333657468750005
True,piano,64,78,38.0411325,38.333657468750005
True,piano,64,69,38.350410000000004,38.789841781250004
True,piano,64,74,38.350410000000004,38.789841781250004
True,piano,64,79,38.350410000000004,38.789841781250004
False,piano,64,38,38.350410000000004,38.789841781250004
False,piano,64,50,38.350410000000004,38.789841781250004
True,piano,64,69,38.81432625,39.25375803125
True,piano,64,74,38.81432625,39.25375803125
True,piano,64,78,38.81432625,39.25375803125
False,piano,64,38,38.81432625,39.25375803125
False,piano,64,50,38.81432625,39.25375803125
True,piano,64,69,39.278242500000005,39.57076746875
True,piano,64,74,39.278242500000005,39.57076746875
True,piano,64,79,39.278242500000005,39.57076746875
False,piano,64,38,39.278242500000005,39.57076746875
False,piano,64,50,39.278242500000005,39.57076746875
False,piano,80,40,39.587520000000005,39.73313815625
False,piano,80,47,39.74215875,39.887776906250004
False,piano,80,52,39.896797500000005,40.04241565625
False,piano,80,55,40.05143625,40.78468165625
True,piano,80,79,40.206075000000006,40.49859996875
True,piano,80,76,40.515352500000006,40.80787746875
True,piano,80,69,40.82463,41.11715496875
True,piano,80,74,40.82463,41.11715496875
True,piano,80,79,40.82463,41.11715496875
False,piano,80,38,40.82463,40.97024815625
False,piano,80,45,40.97926875,41.124886906250005
True,piano,80,79,41.1339075,41.42643246875
False,piano,80,50,41.1339075,41.42643246875
True,piano,80,71,41.443185,41.73570996875
True,piano,80,79,41.443185,41.73570996875
False,piano,80,43,41.443185,41.58880315625
False,piano,80,50,41.59782375,41.743441906250006
True,piano,80,76,41.7524625,42.04498746875
False,piano,80,55,41.7524625,42.04498746875
True,piano,80,72,42.06174,42.35426496875
True,piano,80,81,42.06174,42.35426496875
False,piano,80,36,42.06174,42.20735815625
False,piano,80,43,42.216378750000004,42.36199690625
True,piano,80,72,42.3710175,42.66354246875
True,piano,80,81,42.3710175,42.66354246875
False,piano,80,48,42.3710175,42.51663565625
False,piano,80,52,42.525656250000004,43.25890165625
True,piano,80,72,42.680295,43.26663359375
True,piano,80,81,42.680295,43.26663359375
True,piano,80,69,43.29885,43.59137496875
True,piano,80,74,43.29885,43.59137496875
True,piano,80,79,43.29885,43.59137496875
False,piano,80,38,43.29885,43.444468156250004
False,piano,80,45,43.453488750000005,43.59910690625
True,piano,80,69,43.6081275,43.90065246875
True,piano,80,78,43.6081275,43.90065246875
False,piano,80,50,43.6081275,43.753745656250004
False,piano,80,54,43.762766250000006,44.496011656250005
True,piano,80,69,43.917405,44.209929968750004
True,piano,80,76,43.917405,44.209929968750004
True,piano,80,78,44.2266825,44.372300656250005
True,piano,80,71,44.38132125,45.114566656250005
True,piano,80,79,44.38132125,45.114566656250005
False,piano,80,40,44.53596,44.681578156250005
False,piano,80,47,44.69059875,44.83621690625
False,piano,80,52,44.8452375,44.990855656250005
False,piano,80,55,44.99987625,45.733121656250006
True,piano,80,71,45.154515,45.447039968750005
True,piano,80,79,45.154515,45.447039968750005
True,piano,80,76,45.463792500000004,45.756317468750005
True,piano,80,69,45.773070000000004,46.065594968750005
True,piano,80,74,45.773070000000004,46.065594968750005
True,piano,80,79,45.773070000000004,46.065594968750005
False,piano,80,38,45.773070000000004,45.918688156250006
False,piano,80,45,45.92770875,46.07332690625
True,piano,80,79,46.082347500000004,46.374872468750006
False,piano,80,50,46.082347500000004,46.374872468750006
True,piano,80,71,46.391625000000005,46.684149968750006
True,piano,80,79,46.391625000000005,46.684149968750006
False,piano,80,43,46.391625000000005,46.53724315625
False,piano,80,50,46.54626375,46.69188190625
True,piano,80,76,46.700902500000005,46.99342746875
False,piano,80,55,46.700902500000005,46.99342746875
True,piano,80,72,47.010180000000005,47.30270496875
True,piano,80,81,47.010180000000005,47.30270496875
False,piano,80,36,47.010180000000005,47.15579815625
False,piano,80,43,47.16481875,47.310436906250004
True,piano,80,72,47.319457500000006,47.61198246875
True,piano,80,81,47.319457500000006,47.61198246875
False,piano,80,48,47.319457500000006,47.46507565625
False,piano,80,52,47.47409625,48.20734165625
True,piano,80,72,47.628735000000006,47.92125996875
True,piano,80,81,47.628735000000006,47.92125996875
True,piano,80,74,47.938012500000006,48.23053746875
True,piano,80,69,48.24729,48.53981496875
True,piano,80,74,48.24729,48.53981496875
True,piano,80,79,48.24729,48.53981496875
False,piano,80,38,48.24729,48.39290815625
False,piano,80,45,48.40192875,48.547546906250005
True,piano,80,69,48.5565675,48.84909246875
True,piano,80,78,48.5565675,48.84909246875
False,piano,80,50,48.5565675,48.70218565625
False,piano,80,54,48.711206250000004,49.44445165625
True,piano,80,69,48.865845,49.15836996875
True,piano,80,76,48.865845,49.15836996875
True,piano,80,78,49.1751225,49.32074065625
True,piano,80,79,49.329761250000004,50.06300665625
False,piano,80,40,49.4844,49.63001815625
False,piano,80,47,49.639038750000005,49.78465690625
False,piano,80,52,49.7936775,49.93929565625
False,piano,80,55,49.948316250000005,50.09393440625
True,piano,80,83,50.102955,50.24857315625
False,piano,80,59,50.102955,50.24857315625
True,piano,80,83,50.257593750000005,50.40321190625
False,piano,80,64,50.257593750000005,50.40321190625
True,piano,80,83,50.4122325,50.70475746875
False,piano,80,59,50.4122325,50.557850656250004
False,piano,80,55,50.566871250000005,50.71248940625
True,piano,80,79,50.72151,50.867128156250004
False,piano,80,38,50.72151,50.867128156250004
True,piano,80,79,50.876148750000006,51.02176690625
False,piano,80,45,50.876148750000006,51.02176690625
True,piano,80,79,51.0307875,51.323312468750004
False,piano,80,50,51.0307875,51.176405656250004
False,piano,80,54,51.185426250000006,51.33104440625
True,piano,80,74,51.340065,51.92640359375
False,piano,80,57,51.340065,51.485683156250005
False,piano,80,62,51.494703750000006,51.64032190625
False,piano,80,57,51.6493425,51.794960656250005
False,piano,80,54,51.80398125,51.94959940625
True,piano,80,76,51.95862,52.104238156250005
True,piano,80,83,51.95862,52.104238156250005
False,piano,80,36,51.95862,52.104238156250005
True,piano,80,76,52.11325875,52.25887690625
True,piano,80,83,52.11325875,52.25887690625
False,piano,80,43,52.11325875,52.25887690625
True,piano,80,76,52.267897500000004,52.413515656250006
True,piano,80,83,52.267897500000004,52.413515656250006
False,piano,80,48,52.267897500000004,52.413515656250006
True,piano,80,76,52.42253625,52.56815440625
True,piano,80,83,52.42253625,52.56815440625
False,piano,80,52,52.42253625,52.56815440625
True,piano,80,79,52.577175000000004,52.869699968750005
False,piano,80,55,52.577175000000004,52.722793156250006
False,piano,80,60,52.73181375,52.87743190625
True,piano,80,79,52.886452500000004,53.032070656250006
False,piano,80,55,52.886452500000004,53.032070656250006
True,piano,80,79,53.04109125,53.18670940625
False,piano,80,52,53.04109125,53.18670940625
True,piano,80,74,53.195730000000005,53.34134815625001
True,piano,80,78,53.195730000000005,53.34134815625001
True,piano,80,81,53.195730000000005,53.34134815625001
False,piano,80,38,53.195730000000005,53.34134815625001
True,piano,80,74,53.35036875,53.49598690625
True,piano,80,78,53.35036875,53.49598690625
True,piano,80,81,53.35036875,53.49598690625
False,piano,80,45,53.35036875,53.49598690625
True,piano,80,74,53.505007500000005,53.65062565625
True,piano,80,78,53.505007500000005,53.65062565625
True,piano,80,81,53.505007500000005,53.65062565625
False,piano,80,50,53.505007500000005,53.65062565625
True,piano,80,74,53.65964625,53.805264406250004
True,piano,80,78,53.65964625,53.805264406250004
True,piano,80,81,53.65964625,53.805264406250004
False,piano,80,54,53.65964625,53.805264406250004
True,piano,80,74,53.814285000000005,54.400623593750005
False,piano,80,57,53.814285000000005,53.95990315625
False,piano,80,62,53.96892375,54.114541906250004
False,piano,80,57,54.123562500000006,54.26918065625
False,piano,80,54,54.27820125,54.423819406250004
True,piano,80,71,54.432840000000006,55.019178593750006
False,piano,80,40,54.432840000000006,54.57845815625
False,piano,80,47,54.58747875,54.733096906250005
False,piano,80,52,54.742117500000006,54.88773565625
False,piano,80,55,54.89675625,55.042374406250005
True,piano,80,74,55.05139500000001,55.637733593750006
False,piano,80,59,55.05139500000001,55.19701315625
False,piano,80,64,55.20603375,55.351651906250005
False,piano,80,59,55.36067250000001,55.50629065625
False,piano,80,55,55.51531125,55.660929406250006
True,piano,80,69,55.66995,56.25628859375
True,piano,80,76,55.66995,56.25628859375
False,piano,80,38,55.66995,55.81556815625
False,piano,80,45,55.824588750000004,55.970206906250006
False,piano,80,50,55.9792275,56.12484565625
False,piano,80,45,56.133866250000004,56.279484406250006
True,piano,80,79,56.288505,56.58102996875
False,piano,80,43,56.288505,56.43412315625
False,piano,80,50,56.443143750000004,56.58876190625001
True,piano,80,76,56.5977825,56.89030746875
False,piano,80,55,56.5977825,56.74340065625
False,piano,80,50,56.752421250000005,56.89803940625001
True,piano,80,71,56.90706,57.19958496875
True,piano,80,83,56.90706,57.19958496875
True,piano,80,71,57.2163375,57.50886246875
True,piano,80,83,57.2163375,57.50886246875
True,piano,80,71,57.525615,57.81813996875
True,piano,80,83,57.525615,57.81813996875
True,piano,80,64,57.8348925,58.127417468750004
True,piano,80,76,57.8348925,58.127417468750004
True,piano,80,69,58.14417,58.73050859375
True,piano,80,81,58.14417,58.73050859375
True,piano,80,69,58.762725,59.34906359375
True,piano,80,81,58.762725,59.34906359375
True,piano,96,69,59.381280000000004,59.526898156250006
True,piano,96,81,59.381280000000004,59.526898156250006
False,piano,96,40,59.381280000000004,59.673804968750005
True,piano,96,67,59.53591875,60.562977781250005
True,piano,96,79,59.53591875,60.562977781250005
False,piano,96,47,59.690557500000004,59.983082468750005
False,piano,96,52,59.690557500000004,59.983082468750005
False,piano,96,40,59.999835000000004,60.14545315625001
False,piano,96,47,60.15447375,60.59390553125
False,piano,96,52,60.15447375,60.59390553125
True,piano,96,79,60.618390000000005,60.76400815625
True,piano,96,91,60.618390000000005,60.76400815625
False,piano,96,38,60.618390000000005,61.057821781250006
False,piano,96,50,60.618390000000005,61.057821781250006
True,piano,96,76,60.77302875,61.06555371875
True,piano,96,88,60.77302875,61.06555371875
True,piano,96,79,61.08230625,61.227924406250004
True,piano,96,91,61.08230625,61.227924406250004
False,piano,96,43,61.08230625,61.52173803125
False,piano,96,55,61.08230625,61.52173803125
True,piano,96,76,61.236945000000006,62.70472446875
True,piano,96,88,61.236945000000006,62.70472446875
False,piano,96,43,61.546222500000006,61.83874746875
False,piano,96,55,61.546222500000006,61.83874746875
False,piano,96,36,61.855500000000006,62.14802496875
False,piano,96,43,62.16477750000001,62.45730246875
