user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,80,44,36.8,37.178333333333335
True,piano,80,68,37.0,37.18833333333333
True,piano,80,70,37.2,37.388333333333335
False,piano,80,48,37.2,37.57833333333333
True,piano,80,65,37.4,37.49333333333333
True,piano,80,70,37.5,37.593333333333334
True,piano,80,67,37.6,37.97833333333333
False,piano,80,51,37.6,37.97833333333333
True,piano,80,60,38.0,38.37833333333333
False,piano,80,48,38.0,38.37833333333333
True,piano,80,67,38.4,38.778333333333336
False,piano,80,39,38.4,38.778333333333336
True,piano,80,63,38.8,38.925
False,piano,80,46,38.8,39.178333333333335
True,piano,80,63,38.93333333333333,39.05833333333333
True,piano,80,63,39.06666666666667,39.19166666666667
True,piano,80,63,39.2,39.325
False,piano,80,51,39.2,39.57833333333333
True,piano,80,63,39.333333333333336,39.458333333333336
True,piano,80,63,39.46666666666667,39.59166666666667
True,piano,80,67,39.6,39.97833333333333
False,piano,80,46,39.6,39.97833333333333
True,piano,80,63,40.0,40.125
False,piano,80,38,40.0,40.37833333333333
True,piano,80,63,40.13333333333333,40.25833333333333
True,piano,80,63,40.266666666666666,40.391666666666666
True,piano,80,63,40.4,40.525
False,piano,80,46,40.4,40.778333333333336
True,piano,80,63,40.53333333333333,40.65833333333333
True,piano,80,63,40.666666666666664,40.791666666666664
True,piano,80,67,40.8,41.178333333333335
False,piano,80,50,40.8,41.178333333333335
True,piano,80,63,41.2,41.325
False,piano,80,46,41.2,41.57833333333333
True,piano,80,63,41.333333333333336,41.458333333333336
True,piano,80,63,41.46666666666667,41.59166666666667
True,piano,80,67,41.6,41.97833333333333
False,piano,80,39,41.6,41.97833333333333
True,piano,80,63,42.0,42.125
False,piano,80,46,42.0,42.37833333333333
True,piano,80,63,42.13333333333333,42.25833333333333
True,piano,80,63,42.266666666666666,42.391666666666666
True,piano,80,63,42.4,42.525
False,piano,80,51,42.4,42.778333333333336
True,piano,80,63,42.53333333333333,42.65833333333333
True,piano,80,63,42.666666666666664,42.791666666666664
True,piano,80,67,42.8,43.178333333333335
False,piano,80,46,42.8,43.178333333333335
True,piano,80,63,43.2,43.325
False,piano,80,44,43.2,43.57833333333333
True,piano,80,63,43.333333333333336,43.458333333333336
True,piano,80,63,43.46666666666667,43.59166666666667
True,piano,80,63,43.6,43.725
False,piano,80,48,43.6,43.97833333333333
True,piano,80,63,43.733333333333334,43.858333333333334
True,piano,80,63,43.86666666666667,43.99166666666667
True,piano,80,67,44.0,44.37833333333333
False,piano,80,51,44.0,44.37833333333333
True,piano,80,63,44.4,44.58833333333333
False,piano,80,48,44.4,44.778333333333336
True,piano,80,70,44.6,44.788333333333334
True,piano,80,67,44.8,45.178333333333335
False,piano,80,39,44.8,45.178333333333335
True,piano,80,63,45.2,45.325
False,piano,80,46,45.2,45.57833333333333
True,piano,80,63,45.333333333333336,45.458333333333336
True,piano,80,65,45.46666666666667,45.59166666666667
True,piano,80,67,45.6,45.725
False,piano,80,51,45.6,45.97833333333333
True,piano,80,65,45.733333333333334,45.858333333333334
True,piano,80,63,45.86666666666667,45.99166666666667
True,piano,80,65,46.0,46.37833333333333
False,piano,80,46,46.0,46.37833333333333
True,piano,80,63,46.4,46.525
False,piano,80,38,46.4,46.778333333333336
True,piano,80,63,46.53333333333333,46.65833333333333
True,piano,80,65,46.666666666666664,46.791666666666664
True,piano,80,67,46.8,46.925
False,piano,80,46,46.8,47.178333333333335
True,piano,80,65,46.93333333333333,47.05833333333333
True,piano,80,63,47.06666666666667,47.19166666666667
True,piano,80,65,47.2,47.57833333333333
False,piano,80,50,47.2,47.57833333333333
True,piano,80,63,47.6,47.788333333333334
False,piano,80,46,47.6,47.97833333333333
True,piano,80,65,47.8,47.98833333333334
True,piano,80,67,48.0,48.18833333333333
False,piano,80,39,48.0,48.37833333333333
True,piano,80,68,48.2,48.388333333333335
True,piano,80,67,48.4,48.58833333333333
False,piano,80,46,48.4,48.778333333333336
True,piano,80,63,48.6,48.788333333333334
True,piano,80,65,48.8,49.178333333333335
False,piano,80,51,48.8,49.178333333333335
True,piano,80,63,49.2,49.388333333333335
False,piano,80,46,49.2,49.57833333333333
True,piano,80,65,49.4,49.58833333333333
True,piano,80,67,49.6,49.788333333333334
False,piano,80,44,49.6,49.97833333333333
True,piano,80,68,49.8,49.98833333333334
True,piano,80,67,50.0,50.18833333333333
False,piano,80,48,50.0,50.37833333333333
True,piano,80,63,50.2,50.388333333333335
True,piano,80,65,50.4,50.778333333333336
False,piano,80,51,50.4,50.778333333333336
True,piano,80,63,50.8,51.178333333333335
False,piano,80,48,50.8,51.178333333333335
True,piano,80,60,51.2,51.57833333333333
False,piano,80,51,51.2,52.718333333333334
True,piano,80,67,51.6,51.97833333333333
True,piano,80,60,52.0,52.37833333333333
True,piano,80,67,52.4,52.778333333333336
True,piano,80,65,52.8,53.178333333333335
False,piano,80,55,52.8,53.55833333333333
True,piano,80,62,53.2,53.57833333333333
True,piano,80,55,53.6,53.97833333333333
False,piano,80,50,53.6,54.358333333333334
True,piano,80,65,54.0,54.18833333333333
True,piano,80,65,54.2,54.57833333333333
False,piano,80,51,54.4,55.91833333333334
True,piano,80,63,54.6,55.16833333333334
True,piano,80,63,55.6,55.788333333333334
True,piano,80,65,55.8,55.98833333333334
True,piano,80,67,56.0,56.18833333333333
False,piano,80,56,56.0,56.75833333333333
True,piano,80,68,56.2,56.388333333333335
True,piano,80,67,56.4,56.58833333333333
True,piano,80,65,56.6,56.788333333333334
True,piano,80,65,56.8,57.178333333333335
False,piano,80,46,56.8,57.55833333333333
True,piano,80,67,57.2,57.57833333333333
True,piano,80,60,57.6,57.97833333333333
False,piano,80,51,57.6,59.11833333333333
True,piano,80,67,58.0,58.37833333333333
True,piano,80,60,58.4,58.778333333333336
True,piano,80,67,58.8,59.178333333333335
True,piano,80,65,59.2,59.57833333333333
False,piano,80,55,59.2,59.958333333333336
True,piano,80,62,59.6,59.97833333333333
True,piano,80,55,60.0,60.37833333333333
False,piano,80,50,60.0,60.75833333333333
True,piano,80,65,60.4,60.58833333333333
True,piano,80,65,60.6,60.97833333333333
False,piano,80,51,60.8,62.318333333333335
True,piano,80,63,61.0,61.568333333333335
True,piano,80,60,61.6,61.788333333333334
True,piano,80,62,61.8,61.98833333333334
True,piano,80,63,62.0,62.18833333333333
True,piano,80,65,62.2,62.388333333333335
True,piano,80,67,62.4,62.58833333333333
True,piano,80,68,62.6,62.788333333333334
True,piano,80,67,62.8,62.98833333333334
False,piano,80,51,62.8,62.98833333333334
True,piano,80,65,63.0,63.18833333333333
False,piano,80,53,63.0,63.18833333333333
True,piano,80,65,63.2,63.57833333333333
False,piano,80,55,63.2,63.388333333333335
False,piano,80,58,63.4,63.58833333333333
True,piano,80,67,63.6,63.97833333333333
False,piano,80,53,63.6,63.97833333333333
True,piano,80,63,64.0,64.37833333333333
False,piano,80,51,64.0,65.51833333333333
False,piano,80,55,64.0,65.51833333333333
False,piano,80,58,64.0,65.51833333333333
True,piano,80,63,64.4,64.58833333333334
True,piano,80,65,64.6,64.78833333333333
True,piano,80,67,64.8,64.98833333333333
True,piano,80,70,65.0,65.18833333333333
True,piano,80,65,65.2,65.57833333333333
True,piano,80,67,65.6,65.97833333333334
False,piano,80,50,65.6,66.35833333333333
False,piano,80,55,65.6,66.35833333333333
False,piano,80,58,65.6,66.35833333333333
True,piano,80,65,66.0,66.37833333333333
True,piano,80,62,66.4,66.77833333333334
False,piano,80,50,66.4,67.15833333333333
True,piano,80,65,66.8,67.17833333333333
True,piano,80,63,67.2,67.57833333333333
False,piano,80,51,67.2,68.71833333333333
False,piano,80,55,67.2,68.71833333333333
False,piano,80,60,67.2,68.71833333333333
True,piano,80,63,67.6,67.78833333333333
True,piano,80,65,67.8,67.98833333333333
True,piano,80,67,68.0,68.18833333333333
True,piano,80,70,68.2,68.38833333333334
True,piano,80,72,68.4,68.77833333333334
True,piano,80,75,68.8,69.17833333333333
False,piano,80,48,68.8,69.55833333333334
False,piano,80,51,68.8,69.55833333333334
False,piano,80,56,68.8,69.55833333333334
True,piano,80,72,69.2,69.38833333333334
True,piano,80,70,69.4,69.58833333333334
True,piano,80,67,69.6,69.78833333333333
False,piano,80,46,69.6,70.35833333333333
True,piano,80,65,69.8,69.98833333333333
True,piano,80,63,70.0,70.37833333333333
True,piano,80,63,70.4,70.77833333333334
False,piano,80,51,70.4,71.91833333333334
False,piano,80,55,70.4,71.91833333333334
False,piano,80,58,70.4,71.91833333333334
True,piano,80,63,70.8,70.98833333333333
True,piano,80,65,71.0,71.18833333333333
True,piano,80,67,71.2,71.38833333333334
True,piano,80,70,71.4,71.58833333333334
True,piano,80,65,71.6,71.97833333333334
True,piano,80,67,72.0,72.37833333333333
False,piano,80,50,72.0,72.75833333333334
False,piano,80,55,72.0,72.75833333333334
False,piano,80,58,72.0,72.75833333333334
True,piano,80,65,72.4,72.77833333333334
True,piano,80,62,72.8,73.17833333333333
False,piano,80,50,72.8,73.55833333333334
True,piano,80,65,73.2,73.57833333333333
True,piano,80,63,73.6,73.97833333333334
False,piano,80,51,73.6,75.11833333333334
False,piano,80,55,73.6,75.11833333333334
False,piano,80,60,73.6,75.11833333333334
True,piano,80,63,74.0,74.18833333333333
True,piano,80,65,74.2,74.38833333333334
True,piano,80,67,74.4,74.58833333333334
True,piano,80,70,74.6,74.78833333333333
True,piano,80,65,74.8,75.17833333333333
True,piano,80,63,75.6,75.78833333333333
False,piano,80,51,75.6,75.78833333333333
True,piano,80,65,75.8,75.98833333333333
False,piano,80,53,75.8,75.98833333333333
True,piano,80,67,76.0,76.18833333333333
False,piano,80,55,76.0,76.18833333333333
True,piano,80,70,76.2,76.38833333333334
False,piano,80,58,76.2,76.38833333333334
True,piano,80,65,76.4,76.77833333333334
False,piano,80,53,76.4,76.77833333333334
True,piano,80,63,76.8,77.17833333333333
False,piano,80,51,76.8,77.55833333333334
False,piano,80,55,76.8,77.55833333333334
False,piano,80,58,76.8,77.55833333333334
True,piano,80,63,77.2,77.38833333333334
True,piano,80,65,77.4,77.58833333333334
True,piano,80,67,77.6,77.78833333333333
False,piano,80,51,77.6,78.35833333333333
False,piano,80,55,77.6,78.35833333333333
False,piano,80,58,77.6,78.35833333333333
True,piano,80,70,77.8,77.98833333333333
True,piano,80,65,78.0,78.37833333333333
True,piano,80,67,78.4,78.77833333333334
False,piano,80,50,78.4,79.15833333333333
False,piano,80,55,78.4,79.15833333333333
False,piano,80,58,78.4,79.15833333333333
True,piano,80,65,78.8,79.17833333333333
True,piano,80,62,79.2,79.57833333333333
False,piano,80,50,79.2,79.95833333333333
False,piano,80,55,79.2,79.95833333333333
False,piano,80,58,79.2,79.95833333333333
True,piano,80,65,79.6,79.97833333333334
True,piano,80,63,80.0,80.37833333333333
False,piano,80,51,80.0,80.75833333333334
False,piano,80,55,80.0,80.75833333333334
False,piano,80,60,80.0,80.75833333333334
True,piano,80,63,80.4,80.58833333333334
True,piano,80,65,80.6,80.78833333333333
True,piano,80,67,80.8,80.98833333333333
False,piano,80,51,80.8,81.55833333333334
False,piano,80,55,80.8,81.55833333333334
False,piano,80,60,80.8,81.55833333333334
True,piano,80,70,81.0,81.18833333333333
True,piano,80,72,81.2,81.57833333333333
True,piano,80,75,81.6,81.97833333333334
False,piano,80,48,81.6,82.35833333333333
False,piano,80,51,81.6,82.35833333333333
False,piano,80,56,81.6,82.35833333333333
True,piano,80,72,82.0,82.18833333333333
True,piano,80,70,82.2,82.38833333333334
True,piano,80,67,82.4,82.58833333333334
False,piano,80,46,82.4,83.15833333333333
False,piano,80,51,82.4,83.15833333333333
True,piano,80,65,82.6,82.78833333333333
True,piano,80,63,82.8,83.17833333333333
True,piano,80,63,83.2,83.57833333333333
False,piano,80,51,83.2,83.95833333333333
False,piano,80,55,83.2,83.95833333333333
False,piano,80,58,83.2,83.95833333333333
True,piano,80,63,83.6,83.78833333333333
True,piano,80,65,83.8,83.98833333333333
True,piano,80,67,84.0,84.18833333333333
False,piano,80,51,84.0,84.75833333333334
False,piano,80,55,84.0,84.75833333333334
False,piano,80,58,84.0,84.75833333333334
True,piano,80,70,84.2,84.38833333333334
True,piano,80,65,84.4,84.77833333333334
True,piano,80,67,84.8,85.17833333333333
False,piano,80,50,84.8,85.55833333333334
False,piano,80,55,84.8,85.55833333333334
False,piano,80,58,84.8,85.55833333333334
True,piano,80,65,85.2,85.38833333333334
True,piano,80,63,85.4,85.58833333333334
True,piano,80,62,85.6,85.97833333333334
False,piano,80,50,85.6,86.35833333333333
False,piano,80,55,85.6,86.35833333333333
False,piano,80,58,85.6,86.35833333333333
True,piano,80,65,86.0,86.37833333333333
True,piano,80,63,86.4,86.77833333333334
False,piano,80,51,86.4,87.15833333333333
False,piano,80,55,86.4,87.15833333333333
False,piano,80,60,86.4,87.15833333333333
True,piano,80,63,86.8,86.98833333333333
True,piano,80,65,87.0,87.18833333333333
True,piano,80,67,87.2,87.38833333333334
False,piano,80,51,87.2,87.95833333333333
False,piano,80,55,87.2,87.95833333333333
False,piano,80,60,87.2,87.95833333333333
True,piano,80,70,87.4,87.58833333333334
True,piano,80,65,87.6,87.97833333333334
False,piano,80,48,88.0,88.75833333333334
False,piano,80,51,88.0,88.75833333333334
False,piano,80,56,88.0,88.75833333333334
True,piano,80,75,88.4,88.58833333333334
True,piano,80,75,88.6,88.78833333333333
True,piano,80,75,88.8,89.17833333333333
False,piano,80,46,88.8,89.55833333333334
False,piano,80,51,88.8,89.55833333333334
True,piano,80,74,89.2,89.48333333333333
True,piano,80,74,89.5,89.59333333333333
True,piano,80,72,89.6,89.88333333333334
False,piano,80,39,89.6,89.97833333333334
True,piano,80,70,89.9,89.99333333333334
True,piano,80,67,90.0,90.37833333333333
False,piano,80,46,90.0,90.37833333333333
False,piano,80,51,90.4,91.15833333333333
False,piano,80,38,91.2,91.57833333333333
True,piano,80,75,91.4,91.58833333333334
True,piano,80,75,91.6,91.97833333333334
False,piano,80,46,91.6,91.97833333333334
True,piano,80,75,92.0,92.37833333333333
False,piano,80,50,92.0,92.75833333333334
True,piano,80,74,92.4,92.68333333333334
True,piano,80,74,92.7,92.79333333333334
True,piano,80,72,92.8,93.08333333333333
False,piano,80,39,92.8,93.17833333333333
True,piano,80,70,93.1,93.19333333333333
True,piano,80,67,93.2,93.57833333333333
False,piano,80,46,93.2,93.57833333333333
False,piano,80,51,93.6,94.35833333333333
True,piano,80,73,94.4,94.65166666666667
False,piano,80,44,94.4,94.77833333333334
True,piano,80,72,94.66666666666667,94.91833333333334
False,piano,80,48,94.8,95.17833333333333
True,piano,80,70,94.93333333333334,95.185
True,piano,80,68,95.2,95.45166666666667
False,piano,80,51,95.2,95.95833333333333
True,piano,80,67,95.46666666666667,95.71833333333333
True,piano,80,65,95.73333333333333,95.985
True,piano,80,63,96.0,96.75833333333334
False,piano,80,39,96.0,96.37833333333333
False,piano,80,46,96.4,96.77833333333334
False,piano,80,51,96.8,97.55833333333334
False,piano,80,38,97.6,97.97833333333334
True,piano,80,67,97.8,97.98833333333333
True,piano,80,65,98.0,98.18833333333333
False,piano,80,46,98.0,98.37833333333333
True,piano,80,63,98.2,98.38833333333334
True,piano,80,65,98.4,98.58833333333334
False,piano,80,50,98.4,99.15833333333333
True,piano,80,60,98.6,98.78833333333333
True,piano,80,63,98.8,99.36833333333334
False,piano,80,39,99.2,99.57833333333333
True,piano,80,65,99.4,99.96833333333333
False,piano,80,46,99.6,99.97833333333334
False,piano,80,51,100.0,100.75833333333334
False,piano,80,44,100.8,101.17833333333333
False,piano,80,48,101.2,101.57833333333333
False,piano,80,51,101.6,102.35833333333333
